"","nameFirst","nameLast","BAT_ID","RE24","PA","Runs.Start","RE24_risp","PA_risp","Runs_Start_risp","RE24_no_risp","PA_no_risp","Runs_Start_no_risp"
"572","Hernan","Perez","pereh001",-18.8277007559974,246,127.162517985913,-18.699250485543,67,51.6972156339094,-0.128450270454403,179,75.4653023520037
"573","Martin","Perez","perem004",-0.855018939831966,3,1.69082001230071,-0.458658623136977,1,0.458658623136977,-0.396360316694989,2,1.23216138916373
"574","Michael","Perez","perem005",0.678967993774976,55,24.5303863463524,-0.123887521585788,9,7.41419095326526,0.802855515360764,46,17.1161953930871
"575","Roberto","Perez","perer003",-0.31972231664976,449,237.466841071745,-0.29688235929478,121,103.318541464832,-0.0228399573549808,328,134.148299606913
"576","Dustin","Peterson","peted002",-3.79821241516769,47,27.9891265298567,-3.08770358530042,16,14.9577674758874,-0.710508829867271,31,13.0313590539693
"577","Jace","Peterson","petej002",-3.16235991772938,108,50.7510155423258,2.68024507059282,25,20.1344691996731,-5.8426049883222,83,30.6165463426527
"578","Tommy","Pham","phamt001",9.58179355295259,654,344.816131398704,-3.5120487327871,153,138.90849269421,13.0938422857397,501,205.907638704494
"579","Josh","Phegley","phegj001",6.58092584380467,342,171.514040635595,8.27944451995237,104,82.5112780358797,-1.6985186761477,238,89.0027625997157
"580","Brett","Phillips","philb002",-5.54244060224703,79,42.5529000519244,-5.08901624128012,22,18.7597646454419,-0.453424360966902,57,23.7931354064825
"581","Kevin","Pillar","pillk001",-8.67865175418265,645,335.45300819251,-0.379004058460596,154,138.847420470716,-8.29964769572206,491,196.605587721794
"582","Manny","Pina","pinam001",-5.47094874090404,179,97.163553650343,-2.50240958142325,59,50.6742153796594,-2.96853915948079,120,46.4893382706836
"583","Chad","Pinder","pindc001",-9.64816465712476,370,198.154241473655,-6.637217997649,91,81.4011423766357,-3.01094665947575,279,116.753099097019
"584","Jose","Pirela","pirej001",-2.32960670083851,24,12.5480064578149,0.872354212397697,6,5.30211743986534,-3.20196091323621,18,7.24588901794961
"585","Stephen","Piscotty","piscs001",-10.6084488008317,393,197.976461928449,-1.84906604554538,89,76.730718948887,-8.75938275528637,304,121.245742979562
"586","Nick","Pivetta","piven001",-6.72099982238846,27,11.0150576093413,-4.92894826313536,11,5.38760688627234,-1.7920515592531,16,5.62745072306894
"587","Kevin","Plawecki","plawk001",-9.19764131401541,174,95.7421980379329,-5.79219709031793,45,41.6795373034935,-3.40544422369748,129,54.0626607344394
"588","Adam","Plutko","pluta001",-0.703115258617157,2,0.993197486182686,-0.458658623136977,1,0.458658623136977,-0.24445663548018,1,0.53453886304571
"589","Gregory","Polanco","polag001",-0.518727811678231,167,88.9214461824124,-5.02475660178587,36,35.3536902941365,4.50602879010764,131,53.5677558882759
"590","Jorge","Polanco","polaj001",24.911201964738,704,358.654210134107,12.2887224623732,146,133.302346900447,12.6224795023648,558,225.35186323366
"591","A. J.","Pollock","polla001",-1.19165891217343,342,188.925696655714,7.89236149972208,91,80.7217003834353,-9.08402041189551,251,108.203996272279
"592","Drew","Pomeranz","pomed001",-5.3870592649328,20,8.60932247743759,-2.28862368773679,4,3.34520940190513,-3.09843557719601,16,5.26411307553246
"593","Daniel","Ponce de Leon","poncd001",-2.64313915536363,12,7.50295259486917,-1.16814062833147,3,3.59235559119892,-1.47499852703216,9,3.91059700367026
"594","Rick","Porcello","porcr001",-1.75214993953268,6,2.47049791088091,-0.342359544486326,1,0.723347850785836,-1.40979039504636,5,1.74715006009508
"595","Buster","Posey","poseb001",-14.5242437203861,445,221.806646272222,-5.70473153892615,92,82.6935486259575,-8.81951218145997,353,139.113097646264
"596","Martin","Prado","pradm001",-16.0395216854077,260,129.94098549053,-6.52381695608205,52,43.9050401689621,-9.51570472932567,208,86.0359453215678
"597","David","Price","pricd001",0.675733994251551,2,0.782924628885426,0.914498039195371,1,0.544160583941606,-0.23876404494382,1,0.23876404494382
"598","Jurickson","Profar","profj001",-6.95042994327878,518,271.492799922776,-1.48014138241436,134,114.61563831577,-5.47028856086441,384,156.877161607006
"599","Cesar","Puello","puelc001",4.18097553470681,147,72.8635280424965,2.39377020697189,37,29.916864170634,1.78720532773492,110,42.9466638718625
"600","Yasiel","Puig","puigy001",8.13380810145844,611,317.328197333552,5.59016255579315,150,138.285210392161,2.54364554566529,461,179.042986941392
"601","Albert","Pujols","pujoa001",3.55847591853036,545,303.820220701923,12.0852313432765,163,147.78371899907,-8.52675542474611,382,156.036501702854
"602","Cal","Quantrill","quanc001",-5.75034312243044,30,18.9313295879363,-2.66193333452982,8,8.61649321231919,-3.08840978790062,22,10.3148363756171
"603","Jose","Quintana","quinj001",-13.3282744737122,63,33.5525550206279,-6.17359168368805,21,18.4022991968014,-7.15468279002414,42,15.1502558238265
"604","Roman","Quinn","quinr003",-3.95428973285986,123,63.5537761177647,0.586856261663121,27,22.8982924463317,-4.54114599452298,96,40.655483671433
"605","Hanley","Ramirez","ramih003",-0.942409905396976,57,29.8273368203473,0.734745625283076,21,15.3868738624271,-1.67715553068005,36,14.4404629579202
"606","Harold","Ramirez","ramih004",0.105525935124683,446,228.86008198657,1.20134519815334,102,90.0498853445804,-1.09581926302866,344,138.81019664199
"607","Jose","Ramirez","ramij003",14.4963014428814,542,285.771931893715,9.01750114069485,144,127.91968361668,5.47880030218657,398,157.852248277035
"608","Wilson","Ramos","ramow001",12.6499480249222,524,270.127386517987,6.68964678877972,146,124.376906484801,5.96030123614244,378,145.750480033186
"609","Rangel","Ravelo","raver001",-0.326443268239858,43,22.993688901225,0.271488845674947,12,12.7051086286417,-0.597932113914805,31,10.2885802725833
"610","Robbie","Ray","ray-r002",-14.3615149681682,60,28.9682508649035,-6.97880432896201,20,13.9990131130258,-7.38271063920615,40,14.9692377518778
"611","Raudy","Read","readr002",-3.66013372698612,11,6.12499309725028,-2.13793881899847,3,2.59659744213545,-1.52219490798765,8,3.52839565511483
"612","J. T.","Realmuto","realj001",5.06189790243233,593,307.212432695317,-13.7087788266005,163,135.343259348874,18.7706767290329,430,171.869173346443
"613","Josh","Reddick","reddj001",0.888889160083066,550,291.525580324128,1.83154828537018,137,115.666838275639,-0.942659125287114,413,175.858742048489
"614","A. J.","Reed","reeda002",-5.1190945713344,49,22.7060977570956,-0.712122855308138,13,9.42279275562403,-4.40697171602626,36,13.2833050014716
"615","Michael","Reed","reedm001",-2.76132314109062,8,4.54140440259607,-1.22366624473185,2,1.60465455103136,-1.53765689635877,6,2.93674985156471
"616","Anthony","Rendon","renda001",61.3146983451206,646,349.131209106305,33.9227225275579,205,185.763892965488,27.3919758175628,441,163.367316140818
"617","Hunter","Renfroe","renfh001",-6.42222156711024,494,241.645440254027,-12.939070528325,107,86.5538504275578,6.51684896121475,387,155.091589826469
"618","Luis","Rengifo","rengl001",-9.23511862491675,406,201.984145714547,-0.124982479510265,98,84.997059205527,-9.11013614540649,308,116.98708650902
"619","Franmil","Reyes","reyef001",-0.670167571444692,548,272.233819850692,-10.9546778371696,131,108.770046538118,10.2845102657249,417,163.463773312574
"620","Pablo","Reyes","reyep001",-4.86355965205615,157,78.7609447003455,-0.259590416151722,38,32.6141998483432,-4.60396923590443,119,46.1467448520023
"621","Victor","Reyes","reyev001",-1.25128343849083,292,139.821829385082,-3.132944634683,61,44.7714886092863,1.88166119619217,231,95.0503407757954
"622","Bryan","Reynolds","reynb001",28.7279645871674,546,285.441750507002,13.9775656914973,125,103.117672678659,14.7503988956701,421,182.324077828343
"623","Mark","Reynolds","reynm001",-5.31023373501361,162,81.8201899973083,5.54188253337996,44,35.4830943239055,-10.8521162683936,118,46.3370956734028
"624","Garrett","Richards","richg002",-0.814328461809409,3,1.82090117813859,-0.392242820446607,1,0.996280087527352,-0.422085641362802,2,0.824621090611239
"625","Trevor","Richards","richt001",-6.36931205177352,34,17.5802089163197,-4.13393159548492,10,8.7316187046569,-2.2353804562886,24,8.84859021166282
"626","Joey","Rickard","rickj001",-6.07181901895841,189,86.2570567425353,-7.04402472056906,37,31.1977868692452,0.972205701610642,152,55.0592698732901
"627","JT","Riddle","riddj001",-9.82999521535744,139,66.5097395943717,-6.02278683295102,25,22.4130939841422,-3.80720838240641,114,44.0966456102296
"628","Austin","Riley","rilea001",2.11907418280508,297,156.974651416097,5.20364362859283,83,66.1312495260735,-3.08456944578775,214,90.8434018900236
"629","Edwin","Rios","riose001",2.15834009132275,56,23.2964718542376,-2.74170612354611,12,8.97461312156264,4.90004621486887,44,14.321858732675
"630","Felipe","Vazquez","rivef001",-0.697422668080797,2,0.697422668080797,-0.458658623136977,1,0.458658623136977,-0.23876404494382,1,0.23876404494382
"631","Rene","Rivera","river003",-0.203439708728428,20,11.8221764837636,0.387682025940611,7,6.46525779614578,-0.591121734669039,13,5.35691868761777
"632","Yadiel","Rivera","rivey001",-5.03549736113605,66,34.1612499868119,-0.421707665006729,14,14.8666284217364,-4.61378969612932,52,19.2946215650755
"633","Anthony","Rizzo","rizza001",46.6802248868902,613,301.815719763134,18.3274515878813,132,115.800758580362,28.3527732990089,481,186.014961182771
"634","Tanner","Roark","roart001",-4.5052445576748,34,15.4742166755729,-2.67486068586497,7,5.5721056433992,-1.83038387180983,27,9.90211103217366
"635","Daniel","Robertson","robed004",-10.0124047545843,237,128.145544887707,-1.71112616189381,59,54.8479840800466,-8.3012785926905,178,73.2975608076606
"636","Drew","Robinson","robid003",-1.71105659064961,7,4.12737224342042,-0.819560411836083,1,1.42359767891683,-0.891496178813524,6,2.70377456450359
"637","Victor","Robles","roblv001",0.822182050379786,617,312.854805877566,4.71448480996014,149,127.321540503379,-3.89230275958035,468,185.533265374187
"638","Brendan","Rodgers","rodgb002",-3.50907371277234,81,37.4055448893251,-0.021500728660743,16,11.9807125207182,-3.48757298411159,65,25.4248323686069
"639","Dereck","Rodriguez","rodrd001",-4.12920096945198,29,10.6882832084724,-1.42979097162487,5,3.71714591656244,-2.69940999782711,24,6.97113729190993
"640","Eduardo","Rodriguez","rodre004",-1.7470907896786,9,4.83611548097946,-1.35977606742618,3,2.78337374634301,-0.387314722252417,6,2.05274173463646
"641","Ronny","Rodriguez","rodrr009",-14.6734654454132,294,157.590239274426,-8.9732157974671,81,67.3208093907852,-5.70024964794614,213,90.269429883641
"642","Sean","Rodriguez","rodrs002",-1.33890562379441,140,72.6740983714029,-6.5417815389406,33,29.2618688573098,5.20287591514619,107,43.4122295140931
"643","Jake","Rogers","rogej004",-15.0464900574763,128,71.0175627343111,-6.68785324658632,29,27.414923543768,-8.35863681089001,99,43.6026391905431
"644","Josh","Rojas","rojaj001",-5.7101327098909,157,82.7724250777046,-1.52778239296691,41,35.4985169538534,-4.18235031692398,116,47.2739081238512
"645","Miguel","Rojas","rojam002",-18.9872978010097,526,269.702526949232,0.17443142877023,114,90.2911931817143,-19.16172922978,412,179.411333767518
"646","Sal","Romano","romas001",-1.00905355609712,2,1.00905355609712,-0.770289511153299,1,0.770289511153299,-0.23876404494382,1,0.23876404494382
"647","Austin","Romine","romia002",1.52442308853678,240,130.64161892743,4.29242474803515,57,54.4884273849835,-2.76800165949837,183,76.1531915424469
"648","Jose","Rondon","rondj002",-16.9049866650096,157,82.1615431636628,-8.96482734530029,38,31.9691583436267,-7.94015931970929,119,50.1923848200361
"649","Amed","Rosario","rosaa003",1.24217932349463,655,354.637618971861,0.00781533182938887,154,146.627380802803,1.23436399166524,501,208.010238169058
"650","Eddie","Rosario","rosae001",12.1949416478294,590,319.092358779908,16.3750711683758,173,151.703059720443,-4.18012952054631,417,167.389299059465
"651","Joe","Ross","rossj002",-2.59561610714442,20,7.99666455946549,-1.54697979102019,3,1.54697979102019,-1.04863631612423,17,6.4496847684453
"652","Rio","Ruiz","ruizr002",0.0688652686617239,413,187.31152073619,6.9607389743653,82,61.9967540844102,-6.89187370570358,331,125.31476665178
"653","Addison","Russell","russa002",-7.26100968472409,241,114.880669939025,-6.83595978134451,53,44.2309831628849,-0.425049903379576,188,70.6496867761401
"654","Hyun-Jin","Ryu","ryu-h001",-11.1942056458762,67,36.920292507017,-8.04579606625264,19,18.2482029024612,-3.14840957962361,48,18.6720896045559
"655","Casey","Sadler","sadlc002",-0.959707105753178,3,1.82090117813859,-0.537621464390376,1,0.996280087527352,-0.422085641362802,2,0.824621090611239
"656","Tyler","Saladino","salat001",-7.05894763389523,71,36.4846132212065,-1.07694636236506,17,16.338632113111,-5.98200127153016,54,20.1459811080955
"657","Jeff","Samardzija","samaj001",-9.90658048461777,56,32.1023712352777,-5.44272159069883,14,15.021645005074,-4.46385889391894,42,17.0807262302037
"658","Anibal","Sanchez","sanca004",-10.9832943670023,56,24.4013930602724,-4.1493415433182,13,8.46502620631434,-6.83395282368414,43,15.9363668539581
"659","Adrian","Sanchez","sanca007",-1.30773780144117,32,17.8082909215733,-1.17765790599958,7,6.19942291789422,-0.130079895441596,25,11.6088680036791
"660","Carlos","Sanchez","sancc001",-15.228751919448,555,281.258033102002,-5.84000175681712,141,121.45042000798,-9.38875016263086,414,159.807613094022
"661","Gary","Sanchez","sancg002",6.98278146180263,446,226.345954857085,-1.15562771252615,118,105.867057724004,8.13840917432878,328,120.478897133081
"662","Pablo","Sandoval","sandp001",2.02207248782229,296,154.926174720985,-1.67186206136342,75,70.3719046173046,3.6939345491857,221,84.55427010368
"663","Miguel","Sano","sanom001",21.1907857464708,439,219.298074217921,3.91966309305165,110,92.2234099129679,17.2711226534192,329,127.074664304953
"664","Anthony","Santander","santa003",0.759911793309132,405,206.734095879845,1.77453038835673,105,92.2469923965916,-1.0146185950476,300,114.487103483254
"665","Carlos","Santana","santc002",29.4230152496492,686,338.597619994105,9.67515382294789,190,162.350026686559,19.7478614267013,496,176.247593307546
"666","Danny","Santana","santd001",15.1362430232721,511,261.419639664674,5.79557422553699,117,99.7640261588195,9.34066879773506,394,161.655613505855
"667","Domingo","Santana","santd002",0.486932309736015,507,249.636258075463,0.417086998519631,135,108.401463888777,0.0698453112163839,372,141.234794186685
"668","Max","Scherzer","schem001",-9.3764482253323,61,29.952706119668,-4.23819142927582,14,11.5112155490143,-5.13825679605648,47,18.4414905706537
"669","Scott","Schebler","sches001",-10.9075393975522,95,49.5743064532508,-6.39442646949159,20,18.7723313603981,-4.51311292806061,75,30.8019750928527
"670","Jonathan","Schoop","schoj001",-5.13677060189263,464,230.81118018117,-13.4828049192591,113,89.2754820453509,8.34603431736651,351,141.535698135819
"671","Frank","Schwindel","schwf001",-0.54925882616552,15,5.71263819516369,1.44541186380098,2,1.32951795090985,-1.9946706899665,13,4.38312024425384
"672","Kyle","Schwarber","schwk001",18.0571031573706,610,317.931699764594,0.112485997704004,130,121.559358225592,17.9446171596666,480,196.372341539002
"673","Corey","Seager","seagc001",15.9949543239242,541,296.654320519921,17.4980536673723,153,141.828159898362,-1.50309934344804,388,154.826160621558
"674","Kyle","Seager","seagk001",7.07447667220559,443,236.038161966879,3.75844913514552,100,93.9160862794756,3.31602753706008,343,142.122075687403
"675","Jean","Segura","seguj002",-0.390432193326845,618,304.099047769546,4.21665556751022,135,110.491852871527,-4.60708776083706,483,193.607194898019
"676","Marcus","Semien","semim001",40.5272644892005,747,356.755579858655,23.7352087642348,128,100.712495779241,16.7920557249657,619,256.043084079413
"677","Antonio","Senzatela","senza001",-7.69839246154021,46,20.9689930128024,0.0507332705464729,8,6.24496099296048,-7.74912573208669,38,14.7240320198419
"678","Nick","Senzel","senzn001",0.0864551519198192,413,195.705550191032,2.62629577360303,74,57.204230269257,-2.53984062168321,339,138.501319921775
"679","Pedro","Severino","sevep001",-1.50235285409087,341,184.306279081599,-2.98680361665783,99,89.5582221003828,1.48445076256696,242,94.7480569812159
"680","Chris","Shaw","shawc001",-2.18623599785611,20,10.8275816420034,0.321538926191727,5,5.16171702580115,-2.50777492404784,15,5.66586461620225
"681","Travis","Shaw","shawt001",-25.493263885569,270,135.805711840237,-12.7988429898232,65,57.4181363703852,-12.6944208957458,205,78.3875754698522
"682","Justus","Sheffield","shefj001",-0.510866869265122,2,0.62332009094803,-0.3332378633825,1,0.3332378633825,-0.177629005882622,1,0.29008222756553
"683","JB","Shuck","shucj001",0.497281011834815,57,20.7710438479727,1.27949230912465,9,5.34802822374266,-0.782211297289837,48,15.42301562423
"684","Magneuris","Sierra","sierm002",-1.71332001566506,42,21.6229251022468,-1.79308467195304,9,8.37992563260378,0.0797646562879804,33,13.242999469643
"685","Andrelton","Simmons","simma001",-16.0216364084915,424,219.961976654923,-8.82184524740462,111,99.291390928991,-7.19979116108683,313,120.670585725932
"686","Lucas","Sims","simsl001",-1.31825889055051,8,3.74292996752277,-0.117177750661819,2,1.44669570157167,-1.20108113988869,6,2.2962342659511
"687","Chance","Sisco","siscc001",0.470940607356678,198,97.9680185412824,-0.327087768035928,47,34.7595000638864,0.798028375392607,151,63.208518477396
"688","Matt","Skole","skolm001",-6.47945329545773,80,43.4948579089577,-3.7584004416541,25,19.0971940904815,-2.72105285380363,55,24.3976638184762
"689","Austin","Slater","slata001",3.817317754723,192,98.1175103654865,5.62306666506832,45,35.0965656251392,-1.80574891034533,147,63.0209447403473
"690","Caleb","Smith","smitc006",-3.27501327809202,49,24.8421670025514,0.618878997980818,15,12.3035570802996,-3.89389227607284,34,12.5386099222518
"691","Dwight","Smith","smitd007",-2.79085912698288,392,198.525364156198,10.2226845160246,105,90.4061374582388,-13.0135436430075,287,108.119226697959
"692","Dominic","Smith","smitd008",3.76273412285013,197,92.1481635887962,-0.709323131436261,48,34.4512120046409,4.47205725428639,149,57.6969515841553
"693","Kevan","Smith","smitk002",-7.19090314874192,211,100.990387009966,-4.74304769719269,43,35.6646339763088,-2.44785545154922,168,65.3257530336573
"694","Mallex","Smith","smitm007",-22.4134876444166,566,294.224983857127,-16.9626644853046,124,107.283983482406,-5.45082315911199,442,186.941000374721
"695","Will","Smith","smitw002",1.41599546705071,2,1.54611642867895,1.63472677786307,1,0.604037267080745,-0.218731310812367,1,0.942079161598203
"696","Will","Smith","smitw003",13.7992842628992,196,95.9540281672181,11.3635794014779,55,45.7909852092499,2.43570486142126,141,50.1630429579682
"697","Justin","Smoak","smoaj001",5.06224944324738,500,237.108458876989,3.16364479064854,114,87.7874579205943,1.89860465259884,386,149.321000956395
"698","Drew","Smyly","smyld001",-6.0003051668398,20,11.9227143760176,-3.4803834495139,7,5.53324925120959,-2.5199217173259,13,6.38946512480803
"699","Eric","Sogard","sogae001",7.95961280923408,442,217.384004200596,6.76324343744258,59,51.8582059479883,1.19636937179151,383,165.525798252608
"700","Donovan","Solano","solad001",5.59455534236029,228,110.507529130157,2.11085632199484,47,39.3523588570929,3.48369902036544,181,71.1551702730642
"701","Nick","Solak","solan001",8.65909084333519,135,67.3359588576813,6.62965337064133,32,30.09333245172,2.02943747269387,103,37.2426264059613
"702","Yangervis","Solarte","solay001",-6.22602033761584,78,41.0047455237029,0.120720323970026,20,17.6346460629231,-6.34674066158587,58,23.3700994607799
"703","Jorge","Soler","solej001",35.4336465907425,679,353.796011932,8.06108871443466,173,149.381289994192,27.3725578763078,506,204.414721937808
"704","Mike","Soroka","sorom001",-10.2152289033274,63,32.0183902480755,-5.54103682434204,17,12.4351658895715,-4.67419207898534,46,19.5832243585039
"705","Edmundo","Sosa","sosae001",-0.656755522191688,10,4.1646358255297,-0.458658623136977,1,0.458658623136977,-0.198096899054712,9,3.70597720239272
"706","Juan","Soto","sotoj001",34.3308629255283,659,369.598344708211,10.3870090925438,214,196.299753731177,23.9438538329845,445,173.298590977033
"707","Cory","Spangenberg","spanc001",-4.90026933653481,102,53.5287496097056,-2.86378069893097,31,28.0268949386487,-2.03648863760384,71,25.5018546710569
"708","George","Springer","sprig001",31.9224630977749,556,304.287462573665,11.6207757025427,142,124.200031287081,20.3016873952321,414,180.087431286583
"709","Jacob","Stallings","stalj001",-7.5318774508769,210,99.1882987161185,-7.73010208907252,53,38.9176089249063,0.198224638195619,157,60.2706897912122
"710","Eric","Stamets","stame001",-7.2160278025259,48,26.4050182205703,-1.81770254688654,11,11.7725137478323,-5.39832525563936,37,14.632504472738
"711","Giancarlo","Stanton","stanm004",6.44102589298364,72,35.6140531008999,5.34325355100212,19,16.0792205298642,1.09777234198152,53,19.5348325710358
"712","Bubba","Starling","starb001",-17.0203242681359,197,104.497553869577,-8.14601266335955,43,41.9261433977241,-8.87431160477631,154,62.571410471853
"713","Max","Stassi","stasm001",-19.5122621608256,147,73.1804914566139,-11.5007876319409,31,28.4846879610018,-8.01147452888475,116,44.695803495612
"714","Andrew","Stevenson","steva001",1.27211101168808,37,15.7709079991326,-1.11933341159853,3,3.11843270620446,2.3914444232866,34,12.6524752929281
"715","Christin","Stewart","stewc002",-8.38161293235563,416,210.551070382002,-6.97670436260892,103,82.977250812924,-1.40490856974672,313,127.573819569078
"716","DJ","Stewart","stewd002",-2.32212013456539,142,69.6083028234082,-0.838595021106368,36,29.5329354058405,-1.48352511345903,106,40.0753674175677
"717","Trevor","Story","stort001",30.7090243543187,656,334.070461593505,5.69592518913166,137,119.925713955979,25.0130991651871,519,214.144747637526
"718","Chris","Stratton","strac001",-1.75638468527875,4,3.42745521914379,-1.39947482811566,2,2.78046313441517,-0.356909857163088,2,0.646992084728617
"719","Matt","Strahm","stram001",-1.79173089144002,27,14.0191165767113,0.159972154030411,6,5.07247310261197,-1.95170304547043,21,8.94664347409931
"720","Myles","Straw","stram002",-3.65663597025779,128,63.2464240356571,-4.0046301174342,30,24.9492773855206,0.347994147176405,98,38.2971466501366
"721","Stephen","Strasburg","stras001",-7.64732327597003,80,38.448888610163,-1.26557556148227,27,21.2870314659377,-6.38174771448775,53,17.1618571442253
"722","Ross","Stripling","strir001",-4.06065242111938,24,12.2951529504002,-1.7859563078956,5,4.64838032859996,-2.27469611322378,19,7.64677262180021
"723","Marcus","Stroman","strom001",-5.01107665117155,25,10.4383368421753,-0.390109987403336,1,0.723347850785836,-4.62096666376821,24,9.71498899138951
"724","Garrett","Stubbs","stubg001",-3.40731837032831,39,20.4901076750586,-2.19064487198455,14,11.2194792806377,-1.21667349834376,25,9.27062839442089
"725","Andrew","Suarez","suara002",0.775093556634184,3,0.995195954519114,1,1,0.770289511153299,-0.224906443365816,2,0.224906443365816
"726","Eugenio","Suarez","suare001",28.7077219278229,662,337.803575275815,4.36231393688059,168,145.885492378127,24.3454079909423,494,191.918082897687
"727","Jesus","Sucre","sucrj001",-3.26661789284394,67,30.5476647374847,-0.534794416702437,12,9.86626293280564,-2.73182347614151,55,20.681401804679
"728","Ichiro","Suzuki","suzui001",-0.832947835632046,6,3.83406914925645,-1.22038784272076,3,2.66708354429243,0.387440007088712,3,1.16698560496402
"729","Kurt","Suzuki","suzuk001",9.97500515687918,309,172.702038171797,13.9818061968864,96,86.4654885240064,-4.00680104000726,213,86.2365496477907
"730","Dansby","Swanson","swand001",-6.95456207676906,545,300.255388371615,-9.23975402768045,149,135.88006647,2.28519195091138,396,164.375321901614
"731","Erik","Swanson","swane001",-0.621203995551751,2,1.45700506802049,-0.443574989669129,1,1.16692284045496,-0.177629005882622,1,0.29008222756553
"732","Blake","Swihart","swihb001",-4.72235251519195,99,55.4506157027038,1.33794778662969,27,25.9195629073741,-6.06030030182164,72,29.5310527953297
"733","Noah","Syndergaard","syndn001",-12.9162840392584,69,30.3345416812539,-5.81255672296167,13,10.1045925664915,-7.10372731629678,56,20.2299491147624
"734","Jameson","Taillon","tailj001",-1.50570556535836,11,5.47104464205892,-0.619628977651108,1,1.00061728395062,-0.886076587707249,10,4.47042735810831
"735","Raimel","Tapia","tapir001",-5.66504725736813,447,222.298662380317,0.455160441706415,111,86.8254156822928,-6.12020769907455,336,135.473246698025
"736","Fernando","Tatis","tatif002",22.1304624807884,372,181.989608569249,9.40154948871337,73,53.7623256106607,12.728912992075,299,128.227282958588
"737","Mike","Tauchman","taucm001",9.868139229828,296,155.590968577682,4.10324453024866,85,76.2618179633563,5.76489469957934,211,79.3291506143256
"738","Beau","Taylor","taylb003",-1.66110839387793,30,15.3832514963163,-1.75509664363203,8,5.85673382673779,0.0939882497541054,22,9.52651766957852
"739","Chris","Taylor","taylc001",6.21579673361758,414,214.054314128907,7.67008193703625,100,88.6503976915838,-1.45428520341867,314,125.403916437324
"740","Michael","Taylor","taylm002",-7.00712772458303,97,52.4569862049885,-8.40113715169811,24,22.7086616618791,1.39400942711508,73,29.7483245431094
"741","Tyrone","Taylor","taylt002",1.94570894744429,12,6.65018568549557,0.764588496705078,2,2.42421496286745,1.18112045073921,10,4.22597072262813
"742","Julio","Teheran","tehej001",-10.2093102662258,60,26.1222285776182,-3.03074512031018,14,10.2426940588441,-7.17856514591563,46,15.8795345187741
"743","Ruben","Tejada","tejar001",-2.75145028257612,9,4.53922108545249,-0.996280087527352,1,0.996280087527352,-1.75517019504877,8,3.54294099792514
"744","Rowdy","Tellez","tellr001",-14.171875083195,409,210.164752283903,-8.07347309687206,106,88.3524318408487,-6.09840198632297,303,121.812320443055
"745","Matt","Thaiss","thaim001",-5.27755810828358,164,86.4897683522948,-6.44408820272033,43,40.7659770784745,1.16653009443675,121,45.7237912738203
"746","Eric","Thames","thame001",10.6719532893728,459,232.113039515241,-3.68482030794492,118,95.8964484347738,14.3567735973177,341,136.216591080467
"747","Lane","Thomas","thoml002",4.49989732291327,44,23.086479291735,3.8208009768852,11,11.3743838564024,0.679096346028071,33,11.7120954353325
"748","Charlie","Tilson","tilsc001",-5.39680470308248,157,79.4397517401612,0.892606268692293,37,33.6439465417155,-6.28941097177478,120,45.7958051984457
"749","Jesus","Tinoco","tinoj001",-1.15683024135007,6,2.38313632255312,-0.848768610540312,2,1.18200647392281,-0.308061630809757,4,1.20112984863031
"750","Abraham","Toro","toroa001",-5.74309088387461,89,56.3623210804125,-6.34481089857911,34,34.0283854459281,0.6017200147045,55,22.3339356344844
"751","Gleyber","Torres","torrg001",11.3241440687934,604,315.909579943285,9.8032121019667,145,133.080604708542,1.52093196682668,459,182.828975234743
"752","Luis","Torrens","torrl001",-1.9335363840184,16,8.30709667734581,-1.67434422043836,2,2.3976920712242,-0.259192163580038,14,5.90940460612162
"753","Ronald","Torreyes","torrr001",-1.22087245853547,17,8.28286104947616,-0.151059532607016,4,3.01879668268531,-1.06981292592845,13,5.26406436679085
"754","Touki","Toussaint","toust001",-2.37671882980638,10,4.26039559085433,-0.604037267080745,1,0.604037267080745,-1.77268156272563,9,3.65635832377359
"755","Wilfredo","Tovar","tovaw001",-5.73233697842879,88,46.5160756934863,-3.01319331656285,21,20.505351467189,-2.71914366186594,67,26.0107242262973
"756","Sam","Travis","travs001",-7.34746092514946,157,82.5543156693021,-0.801442838750737,42,33.7034340071166,-6.54601808639873,115,48.8508816621855
"757","Jose","Trevino","trevj001",-4.51824069212736,126,68.9535490235248,0.849126747616269,29,31.1722589811387,-5.36736743974363,97,37.781290042386
"758","Mike","Trout","troum001",65.3453526300318,600,319.775188257783,20.5422015980084,133,123.381319412924,44.8031510320234,467,196.393868844859
"759","Mark","Trumbo","trumm001",-2.24617735839446,31,15.9176580143116,-0.619946060133551,6,4.83544022556986,-1.6262312982609,25,11.0822177887418
"760","Cole","Tucker","tuckc001",-8.33846211983845,159,85.8058325221612,-4.47281703132873,42,35.5677634999598,-3.86564508850972,117,50.2380690222014
"761","Kyle","Tucker","tuckk001",-0.0364235358913751,72,44.5133242036515,-0.822955273641593,21,21.9544707293564,0.786531737750218,51,22.5588534742951
"762","Troy","Tulowitzki","tulot001",-1.37980446546551,13,5.75613827420131,-0.791896486519477,3,1.25055510965645,-0.587907978946032,10,4.50558316454486
"763","Justin","Turner","turnj001",22.4754428422444,549,264.269324577979,3.08530110672477,114,103.218690588027,19.3901417355196,435,161.050633989952
